Experiment,Source_Domain,Test_Domain,Trial_Number,mAP,Epochs_In_Order,Completed,Number_Epochs_Completed,Is_Rerun,Rerun_Title
Optimal_Ratio_1,NW,EM,0,0.9629221108555474,True,True,300,False,DNE
Optimal_Ratio_1,NW,EM,1,0.9236716539673016,True,True,300,False,DNE
Optimal_Ratio_1,NW,EM,2,0.9224270723433378,True,True,300,False,DNE
Optimal_Ratio_1,NW,EM,3,0.9160865533985764,True,True,300,False,DNE
Optimal_Ratio_1,NW,EM,4,0.9276050767599904,True,True,300,False,DNE
Optimal_Ratio_1,NW,NW,0,0.9638309924746576,True,True,300,False,DNE
Optimal_Ratio_1,NW,NW,1,0.9578464239605566,True,True,300,False,DNE
Optimal_Ratio_1,NW,NW,2,0.9610849342058436,True,True,300,False,DNE
Optimal_Ratio_1,NW,NW,3,0.9680043393870852,True,True,300,False,DNE
Optimal_Ratio_1,NW,NW,4,0.965553178018064,True,True,300,False,DNE
Optimal_Ratio_1,NW,SW,0,0.7771660264579867,True,True,300,False,DNE
Optimal_Ratio_1,NW,SW,1,0.7935477705952829,True,True,300,False,DNE
Optimal_Ratio_1,NW,SW,2,0.7493533306091206,True,True,300,False,DNE
Optimal_Ratio_1,NW,SW,3,0.7759911230869394,True,True,300,False,DNE
Optimal_Ratio_1,NW,SW,4,0.7683818750380795,True,True,300,False,DNE
Optimal_Ratio_1,SW,EM,0,0.8599984998779228,True,True,300,False,DNE
Optimal_Ratio_1,SW,EM,1,0.8468726271365851,True,True,300,False,DNE
Optimal_Ratio_1,SW,EM,2,0.8530694079278826,True,True,300,False,DNE
Optimal_Ratio_1,SW,EM,3,0.8012759915937029,True,True,300,False,DNE
Optimal_Ratio_1,SW,EM,4,0.8196375105354243,True,True,300,False,DNE
Optimal_Ratio_1,SW,NW,0,0.8346953031358595,True,True,300,False,DNE
Optimal_Ratio_1,SW,NW,1,0.8567518585305819,True,True,300,False,DNE
Optimal_Ratio_1,SW,NW,2,0.8882066146808806,True,True,300,False,DNE
Optimal_Ratio_1,SW,NW,3,0.8781218197128573,True,True,300,False,DNE
Optimal_Ratio_1,SW,NW,4,0.8557950987284431,True,True,300,False,DNE
Optimal_Ratio_1,SW,SW,0,0.8339584452650342,True,True,300,False,DNE
Optimal_Ratio_1,SW,SW,1,0.8466993750098981,True,True,300,False,DNE
Optimal_Ratio_1,SW,SW,2,0.8146246744116906,True,True,300,False,DNE
Optimal_Ratio_1,SW,SW,3,0.8374119366349687,True,True,300,False,DNE
Optimal_Ratio_1,SW,SW,4,0.8542507638405882,True,True,300,False,DNE
Optimal_Ratio_2,EM,EM,0,0.9643816344004768,True,True,300,False,DNE
Optimal_Ratio_2,EM,EM,1,0.9661456078110088,True,True,300,False,DNE
Optimal_Ratio_2,EM,EM,2,0.9626975435226374,True,True,300,False,DNE
Optimal_Ratio_2,EM,EM,3,0.9548114913843242,True,True,300,False,DNE
Optimal_Ratio_2,EM,EM,4,0.96613177708347,True,True,300,False,DNE
Optimal_Ratio_2,EM,NW,0,0.9257429541481298,True,True,300,False,DNE
Optimal_Ratio_2,EM,NW,1,0.9341853599769966,True,True,300,False,DNE
Optimal_Ratio_2,EM,NW,2,0.9355466924943314,True,True,300,False,DNE
Optimal_Ratio_2,EM,NW,3,0.9414172762360148,True,True,300,False,DNE
Optimal_Ratio_2,EM,NW,4,0.913008904890722,True,True,300,False,DNE
Optimal_Ratio_2,EM,SW,0,0.7428902734534372,True,True,300,False,DNE
Optimal_Ratio_2,EM,SW,1,0.737582541859647,True,True,300,False,DNE
Optimal_Ratio_2,EM,SW,2,0.7522309004342949,True,True,300,False,DNE
Optimal_Ratio_2,EM,SW,3,0.7711821213464792,True,True,300,False,DNE
Optimal_Ratio_2,EM,SW,4,0.8116154663018575,True,True,300,False,DNE
Optimal_Ratio_2,NW,EM,0,0.9286336464731018,True,True,300,False,DNE
Optimal_Ratio_2,NW,EM,1,0.934011419163414,True,True,300,False,DNE
Optimal_Ratio_2,NW,EM,2,0.9424672016066646,True,True,300,False,DNE
Optimal_Ratio_2,NW,EM,3,0.9428645355704888,True,True,300,False,DNE
Optimal_Ratio_2,NW,EM,4,0.9389331535000516,True,True,300,False,DNE
Optimal_Ratio_2,NW,NW,0,0.9637599364016742,True,True,300,False,DNE
Optimal_Ratio_2,NW,NW,1,0.9541453577961646,True,True,300,False,DNE
Optimal_Ratio_2,NW,NW,2,0.9640194285226908,True,True,300,False,DNE
Optimal_Ratio_2,NW,NW,3,0.9532817960508266,True,True,300,False,DNE
Optimal_Ratio_2,NW,NW,4,0.9635096936188944,True,True,300,False,DNE
Optimal_Ratio_2,NW,SW,0,0.7810015266798465,True,True,300,False,DNE
Optimal_Ratio_2,NW,SW,1,0.79505337285844,True,True,300,False,DNE
Optimal_Ratio_2,NW,SW,2,0.80207791839641,True,True,300,False,DNE
Optimal_Ratio_2,NW,SW,3,0.8191646511554069,True,True,300,False,DNE
Optimal_Ratio_2,NW,SW,4,0.8297545969391378,True,True,300,False,DNE
Optimal_Ratio_2,SW,EM,0,0.7946533225417587,True,True,300,False,DNE
Optimal_Ratio_2,SW,EM,1,0.8534547441280138,True,True,300,False,DNE
Optimal_Ratio_2,SW,EM,2,0.8209651723257358,True,True,300,False,DNE
Optimal_Ratio_2,SW,EM,3,0.7965264379617643,True,True,300,False,DNE
Optimal_Ratio_2,SW,EM,4,0.4111335369196011,True,True,300,False,DNE
Optimal_Ratio_2,SW,NW,0,0.8612345385467174,True,True,300,False,DNE
Optimal_Ratio_2,SW,NW,1,0.8407747146210778,True,True,300,False,DNE
Optimal_Ratio_2,SW,NW,2,0.8541793643840923,True,True,300,False,DNE
Optimal_Ratio_2,SW,NW,3,0.8738338602593121,True,True,300,False,DNE
Optimal_Ratio_2,SW,NW,4,0.8563322854893554,True,True,300,False,DNE
Optimal_Ratio_2,SW,SW,0,0.8806670771925349,True,True,300,False,DNE
Optimal_Ratio_2,SW,SW,1,0.8626574682560886,True,True,300,False,DNE
Optimal_Ratio_2,SW,SW,2,0.6860697942960694,True,True,300,False,DNE
Optimal_Ratio_2,SW,SW,3,0.8655092382414198,True,True,300,False,DNE
Optimal_Ratio_2,SW,SW,4,0.8473956473206183,True,True,300,False,DNE
Optimal_Ratio_3,EM,EM,0,0.9711254912839996,True,True,300,False,DNE
Optimal_Ratio_3,EM,EM,1,0.9586622008919508,True,True,300,False,DNE
Optimal_Ratio_3,EM,EM,2,0.966890898256472,True,True,300,False,DNE
Optimal_Ratio_3,EM,EM,3,0.9704593807234696,True,True,300,False,DNE
Optimal_Ratio_3,EM,EM,4,0.96464171311373,True,True,300,False,DNE
Optimal_Ratio_3,EM,NW,0,0.9433961933860846,True,True,300,False,DNE
Optimal_Ratio_3,EM,NW,1,0.9517288915022152,True,True,300,False,DNE
Optimal_Ratio_3,EM,NW,2,0.9360427485354018,True,True,300,False,DNE
Optimal_Ratio_3,EM,NW,3,0.8935209870619027,True,True,300,False,DNE
Optimal_Ratio_3,EM,NW,4,0.944103177744692,True,True,300,False,DNE
Optimal_Ratio_3,EM,SW,0,0.7953814099508036,True,True,300,False,DNE
Optimal_Ratio_3,EM,SW,1,0.7865113289142515,True,True,300,False,DNE
Optimal_Ratio_3,EM,SW,2,0.7772784992905126,True,True,300,False,DNE
Optimal_Ratio_3,EM,SW,3,0.7976190288207562,True,True,300,False,DNE
Optimal_Ratio_3,EM,SW,4,0.7542628564059106,True,True,300,False,DNE
Optimal_Ratio_3,NW,EM,0,0.9125400564172814,True,True,300,False,DNE
Optimal_Ratio_3,NW,EM,1,0.9271859965829125,True,True,300,False,DNE
Optimal_Ratio_3,NW,EM,2,0.9278436604740052,True,True,300,False,DNE
Optimal_Ratio_3,NW,EM,3,0.9436142621284708,True,True,300,False,DNE
Optimal_Ratio_3,NW,EM,4,0.9374010301878024,True,True,300,False,DNE
Optimal_Ratio_3,NW,NW,0,0.9691662462523966,True,True,300,False,DNE
Optimal_Ratio_3,NW,NW,1,0.963062132121268,True,True,300,False,DNE
Optimal_Ratio_3,NW,NW,2,0.973303644793112,True,True,300,False,DNE
Optimal_Ratio_3,NW,NW,3,0.942217381803076,True,True,300,False,DNE
Optimal_Ratio_3,NW,NW,4,0.9601130102334192,True,True,300,False,DNE
Optimal_Ratio_3,NW,SW,0,0.8107952222091555,True,True,300,False,DNE
Optimal_Ratio_3,NW,SW,1,0.7764860807400064,True,True,300,False,DNE
Optimal_Ratio_3,NW,SW,2,0.7885957637534491,True,True,300,False,DNE
Optimal_Ratio_3,NW,SW,3,0.7988846195935438,True,True,300,False,DNE
Optimal_Ratio_3,NW,SW,4,0.7717441811542393,True,True,300,False,DNE
Optimal_Ratio_3,SW,EM,0,0.8043027190911074,True,True,300,False,DNE
Optimal_Ratio_3,SW,EM,1,0.8180205223356811,True,True,300,False,DNE
Optimal_Ratio_3,SW,EM,2,0.8178095607349464,True,True,300,False,DNE
Optimal_Ratio_3,SW,EM,3,0.7873840301291979,True,True,300,False,DNE
Optimal_Ratio_3,SW,EM,4,0.8243343106952519,True,True,300,False,DNE
Optimal_Ratio_3,SW,NW,0,0.8731058181789688,True,True,300,False,DNE
Optimal_Ratio_3,SW,NW,1,0.8303631799215154,True,True,300,False,DNE
Optimal_Ratio_3,SW,NW,2,0.8298568233588227,True,True,300,False,DNE
Optimal_Ratio_3,SW,NW,3,0.8766794380034861,True,True,300,False,DNE
Optimal_Ratio_3,SW,NW,4,0.8844880420529317,True,True,300,False,DNE
Optimal_Ratio_3,SW,SW,0,0.8178304907649263,True,True,300,False,DNE
Optimal_Ratio_3,SW,SW,1,0.8513668396033853,True,True,300,False,DNE
Optimal_Ratio_3,SW,SW,2,0.861572706886458,True,True,300,False,DNE
Optimal_Ratio_3,SW,SW,3,0.8760418824688331,True,True,300,False,DNE
Optimal_Ratio_3,SW,SW,4,0.8340872257024958,True,True,300,False,DNE
Optimal_Ratio_4,EM,EM,0,0.9505660282030582,True,True,300,False,DNE
Optimal_Ratio_4,EM,EM,1,0.9604302666060442,True,True,300,False,DNE
Optimal_Ratio_4,EM,EM,2,0.954352456927356,True,True,300,False,DNE
Optimal_Ratio_4,EM,EM,3,0.9723254723416506,True,True,300,False,DNE
Optimal_Ratio_4,EM,EM,4,0.9726809612826968,True,True,300,False,DNE
Optimal_Ratio_4,EM,NW,0,0.9352606888419964,True,True,300,False,DNE
Optimal_Ratio_4,EM,NW,1,0.9224871100688832,True,True,300,False,DNE
Optimal_Ratio_4,EM,NW,2,0.9366841616961352,True,True,300,False,DNE
Optimal_Ratio_4,EM,NW,3,0.915905306718388,True,True,300,False,DNE
Optimal_Ratio_4,EM,NW,4,0.9003651826134295,True,True,300,False,DNE
Optimal_Ratio_4,EM,SW,0,0.8161260247765253,True,True,300,False,DNE
Optimal_Ratio_4,EM,SW,1,0.7531027679786355,True,True,300,False,DNE
Optimal_Ratio_4,EM,SW,2,0.7780991705348954,True,True,300,False,DNE
Optimal_Ratio_4,EM,SW,3,0.7682619841134506,True,True,300,False,DNE
Optimal_Ratio_4,EM,SW,4,0.7410416917900072,True,True,300,False,DNE
Optimal_Ratio_4,NW,EM,0,0.9376544043554748,True,True,300,False,DNE
Optimal_Ratio_4,NW,EM,1,0.93142037484985,True,True,300,False,DNE
Optimal_Ratio_4,NW,EM,2,0.9428285508237926,True,True,300,False,DNE
Optimal_Ratio_4,NW,EM,3,0.9406423124981568,True,True,300,False,DNE
Optimal_Ratio_4,NW,EM,4,0.9227351874401024,True,True,300,False,DNE
Optimal_Ratio_4,NW,NW,0,0.9667133624301664,True,True,300,False,DNE
Optimal_Ratio_4,NW,NW,1,0.9580318483855652,True,True,300,False,DNE
Optimal_Ratio_4,NW,NW,2,0.9680650891720162,True,True,300,False,DNE
Optimal_Ratio_4,NW,NW,3,0.9649888829543674,True,True,300,False,DNE
Optimal_Ratio_4,NW,NW,4,0.9615322443033228,True,True,300,False,DNE
Optimal_Ratio_4,NW,SW,0,0.7906619832977273,True,True,300,False,DNE
Optimal_Ratio_4,NW,SW,1,0.7846698137938568,True,True,300,False,DNE
Optimal_Ratio_4,NW,SW,2,0.803232393904135,True,True,300,False,DNE
Optimal_Ratio_4,NW,SW,3,0.794961304298502,True,True,300,False,DNE
Optimal_Ratio_4,NW,SW,4,0.7885292432904669,True,True,300,False,DNE
Optimal_Ratio_4,SW,EM,0,0.8099534825160781,True,True,300,False,DNE
Optimal_Ratio_4,SW,EM,1,0.7754532159167553,True,True,300,False,DNE
Optimal_Ratio_4,SW,EM,2,0.8108290262246436,True,True,300,False,DNE
Optimal_Ratio_4,SW,EM,3,0.8472548240122457,True,True,300,False,DNE
Optimal_Ratio_4,SW,EM,4,0.7678571933467722,True,True,300,False,DNE
Optimal_Ratio_4,SW,NW,0,0.8698084648025968,True,True,300,False,DNE
Optimal_Ratio_4,SW,NW,1,0.839484176161051,True,True,300,False,DNE
Optimal_Ratio_4,SW,NW,2,0.8456151278824116,True,True,300,False,DNE
Optimal_Ratio_4,SW,NW,3,0.8659599936389106,True,True,300,False,DNE
Optimal_Ratio_4,SW,NW,4,0.852055508282786,True,True,300,False,DNE
Optimal_Ratio_4,SW,SW,0,0.8758899821230056,True,True,300,False,DNE
Optimal_Ratio_4,SW,SW,1,0.8783306125679737,True,True,300,False,DNE
Optimal_Ratio_4,SW,SW,2,0.8679852466858098,True,True,300,False,DNE
Optimal_Ratio_4,SW,SW,3,0.8785598208838649,True,True,300,False,DNE
Optimal_Ratio_4,SW,SW,4,0.8849460540843087,True,True,300,False,DNE
Optimal_Ratio_5,EM,EM,0,0.9602330511733383,True,True,300,False,DNE
Optimal_Ratio_5,EM,EM,1,0.981811136999068,True,True,300,False,DNE
Optimal_Ratio_5,EM,EM,2,0.9535399740688,True,True,300,False,DNE
Optimal_Ratio_5,EM,EM,3,0.9830144307819628,True,True,300,False,DNE
Optimal_Ratio_5,EM,EM,4,0.964057014994792,True,True,300,False,DNE
Optimal_Ratio_5,EM,NW,0,0.8929438365176041,True,True,300,False,DNE
Optimal_Ratio_5,EM,NW,1,0.9168669096000376,True,True,300,False,DNE
Optimal_Ratio_5,EM,NW,2,0.9290196443856856,True,True,300,False,DNE
Optimal_Ratio_5,EM,NW,3,0.9480883235653608,True,True,300,False,DNE
Optimal_Ratio_5,EM,NW,4,0.9216978398092815,True,True,300,False,DNE
Optimal_Ratio_5,EM,SW,0,0.7493830716337633,True,True,300,False,DNE
Optimal_Ratio_5,EM,SW,1,0.7808416572078647,True,True,300,False,DNE
Optimal_Ratio_5,EM,SW,2,0.7940105567675324,True,True,300,False,DNE
Optimal_Ratio_5,EM,SW,3,0.7350872012120995,True,True,300,False,DNE
Optimal_Ratio_5,EM,SW,4,0.7705314245969388,True,True,300,False,DNE
Optimal_Ratio_5,NW,EM,0,0.9481918583575144,True,True,300,False,DNE
Optimal_Ratio_5,NW,EM,1,0.9297129470238172,True,True,300,False,DNE
Optimal_Ratio_5,NW,EM,2,0.9468112974461412,True,True,300,False,DNE
Optimal_Ratio_5,NW,EM,3,0.9339182440653028,True,True,300,False,DNE
Optimal_Ratio_5,NW,EM,4,0.8785102167578107,True,True,300,False,DNE
Optimal_Ratio_5,NW,NW,0,0.965240107157446,True,True,300,False,DNE
Optimal_Ratio_5,NW,NW,1,0.9632433141791114,True,True,300,False,DNE
Optimal_Ratio_5,NW,NW,2,0.9545727051566868,True,True,300,False,DNE
Optimal_Ratio_5,NW,NW,3,0.9707163044298448,True,True,300,False,DNE
Optimal_Ratio_5,NW,NW,4,0.96500199642379,True,True,300,False,DNE
Optimal_Ratio_5,NW,SW,0,0.7871611515936585,True,True,300,False,DNE
Optimal_Ratio_5,NW,SW,1,0.8039419971195271,True,True,300,False,DNE
Optimal_Ratio_5,NW,SW,2,0.7572140954191355,True,True,300,False,DNE
Optimal_Ratio_5,NW,SW,3,0.7820842777051911,True,True,300,False,DNE
Optimal_Ratio_5,NW,SW,4,0.8221628837737307,True,True,300,False,DNE
Optimal_Ratio_5,SW,EM,0,0.75146433955846,True,True,300,False,DNE
Optimal_Ratio_5,SW,EM,1,0.7789776252612672,True,True,300,False,DNE
Optimal_Ratio_5,SW,EM,2,0.7637036918036841,True,True,300,False,DNE
Optimal_Ratio_5,SW,EM,3,0.7706806076556207,True,True,300,False,DNE
Optimal_Ratio_5,SW,EM,4,0.8086469316171475,True,True,300,False,DNE
Optimal_Ratio_5,SW,NW,0,0.8457129592635284,True,True,300,False,DNE
Optimal_Ratio_5,SW,NW,1,0.8187780912684006,True,True,300,False,DNE
Optimal_Ratio_5,SW,NW,2,0.863780073324983,True,True,300,False,DNE
Optimal_Ratio_5,SW,NW,3,0.8506315775020208,True,True,300,False,DNE
Optimal_Ratio_5,SW,NW,4,0.8316353148605611,True,True,300,False,DNE
Optimal_Ratio_5,SW,SW,0,0.8361249838915371,True,True,300,False,DNE
Optimal_Ratio_5,SW,SW,1,0.7403120218207802,True,True,300,False,DNE
Optimal_Ratio_5,SW,SW,2,0.7780343401489809,True,True,300,False,DNE
Optimal_Ratio_5,SW,SW,3,0.837072796490878,True,True,300,False,DNE
Optimal_Ratio_5,SW,SW,4,0.8581477182939126,True,True,300,False,DNE
Optimal_Ratio_6,EM,EM,0,0.9571607747806168,True,True,300,False,DNE
Optimal_Ratio_6,EM,EM,1,0.9477295512569694,True,True,300,False,DNE
Optimal_Ratio_6,EM,EM,2,0.9775062961295082,True,True,300,False,DNE
Optimal_Ratio_6,EM,EM,3,0.9561666593196612,True,True,300,False,DNE
Optimal_Ratio_6,EM,EM,4,0.9653066250819908,True,True,300,False,DNE
Optimal_Ratio_6,EM,NW,0,0.9159372271838562,True,True,300,False,DNE
Optimal_Ratio_6,EM,NW,1,0.9278089906814936,True,True,300,False,DNE
Optimal_Ratio_6,EM,NW,2,0.914191488719876,True,True,300,False,DNE
Optimal_Ratio_6,EM,NW,3,0.9377472648953312,True,True,300,False,DNE
Optimal_Ratio_6,EM,NW,4,0.9308989852149944,True,True,300,False,DNE
Optimal_Ratio_6,EM,SW,0,0.7521161344679401,True,True,300,False,DNE
Optimal_Ratio_6,EM,SW,1,0.7592213627517072,True,True,300,False,DNE
Optimal_Ratio_6,EM,SW,2,0.7245780736401284,True,True,300,False,DNE
Optimal_Ratio_6,EM,SW,3,0.7314307565569926,True,True,300,False,DNE
Optimal_Ratio_6,EM,SW,4,0.7511776929863846,True,True,300,False,DNE
Optimal_Ratio_6,NW,EM,0,0.9478836900754214,True,True,300,False,DNE
Optimal_Ratio_6,NW,EM,1,0.9517369064314508,True,True,300,False,DNE
Optimal_Ratio_6,NW,EM,2,0.9329334140507304,True,True,300,False,DNE
Optimal_Ratio_6,NW,EM,3,0.9215639799977572,True,True,300,False,DNE
Optimal_Ratio_6,NW,EM,4,0.9583159373019092,True,True,300,False,DNE
Optimal_Ratio_6,NW,NW,0,0.9441089697579546,True,True,300,False,DNE
Optimal_Ratio_6,NW,NW,1,0.9614945909790762,True,True,300,False,DNE
Optimal_Ratio_6,NW,NW,2,0.9477327231397216,True,True,300,False,DNE
Optimal_Ratio_6,NW,NW,3,0.9579499335550088,True,True,300,False,DNE
Optimal_Ratio_6,NW,NW,4,0.9595173512724654,True,True,300,False,DNE
Optimal_Ratio_6,NW,SW,0,0.7679436145179479,True,True,300,False,DNE
Optimal_Ratio_6,NW,SW,1,0.7764115667337184,True,True,300,False,DNE
Optimal_Ratio_6,NW,SW,2,0.7850002088912136,True,True,300,False,DNE
Optimal_Ratio_6,NW,SW,3,0.8160207164375454,True,True,300,False,DNE
Optimal_Ratio_6,NW,SW,4,0.7847481854511902,True,True,300,False,DNE
Optimal_Ratio_6,SW,EM,0,0.6447018751781146,True,True,300,False,DNE
Optimal_Ratio_6,SW,EM,1,0.7795581632838364,True,True,300,False,DNE
Optimal_Ratio_6,SW,EM,2,0.861970867278711,True,True,300,False,DNE
Optimal_Ratio_6,SW,EM,3,0.8333871833094921,True,True,300,False,DNE
Optimal_Ratio_6,SW,EM,4,0.8152898054041908,True,True,300,False,DNE
Optimal_Ratio_6,SW,NW,0,0.8534943079738667,True,True,300,False,DNE
Optimal_Ratio_6,SW,NW,1,0.8209469615156985,True,True,300,False,DNE
Optimal_Ratio_6,SW,NW,2,0.8685410439052185,True,True,300,False,DNE
Optimal_Ratio_6,SW,NW,3,0.8372055456085907,True,True,300,False,DNE
Optimal_Ratio_6,SW,NW,4,0.8394740217506209,True,True,300,False,DNE
Optimal_Ratio_6,SW,SW,0,0.8454763825048532,True,True,300,False,DNE
Optimal_Ratio_6,SW,SW,1,0.8693000117844039,True,True,300,False,DNE
Optimal_Ratio_6,SW,SW,2,0.8573834933442886,True,True,300,False,DNE
Optimal_Ratio_6,SW,SW,3,0.7910391962193867,True,True,300,False,DNE
Optimal_Ratio_6,SW,SW,4,0.8505776695284655,True,True,300,False,DNE
Optimal_Ratio_7,EM,EM,0,0.9832070159651376,True,True,300,False,DNE
Optimal_Ratio_7,EM,EM,1,0.96438609025937,True,True,300,False,DNE
Optimal_Ratio_7,EM,EM,2,0.9572975868784648,True,True,300,False,DNE
Optimal_Ratio_7,EM,EM,3,0.962762862001796,True,True,300,False,DNE
Optimal_Ratio_7,EM,EM,4,0.9820313487856648,True,True,300,False,DNE
Optimal_Ratio_7,EM,NW,0,0.911755821464026,True,True,300,False,DNE
Optimal_Ratio_7,EM,NW,1,0.8974036892944779,True,True,300,False,DNE
Optimal_Ratio_7,EM,NW,2,0.9044296720466372,True,True,300,False,DNE
Optimal_Ratio_7,EM,NW,3,0.91239629776083,True,True,300,False,DNE
Optimal_Ratio_7,EM,NW,4,0.9007000966769678,True,True,300,False,DNE
Optimal_Ratio_7,EM,SW,0,0.7560174213420762,True,True,300,False,DNE
Optimal_Ratio_7,EM,SW,1,0.7306625570556688,True,True,300,False,DNE
Optimal_Ratio_7,EM,SW,2,0.711152096637051,True,True,300,False,DNE
Optimal_Ratio_7,EM,SW,3,0.7495507109095927,True,True,300,False,DNE
Optimal_Ratio_7,EM,SW,4,0.7337075812699615,True,True,300,False,DNE
Optimal_Ratio_7,NW,EM,0,0.9579067914647924,True,True,300,False,DNE
Optimal_Ratio_7,NW,EM,1,0.9032963919547868,True,True,300,False,DNE
Optimal_Ratio_7,NW,EM,2,0.9238047214849684,True,True,300,False,DNE
Optimal_Ratio_7,NW,EM,3,0.928512217057486,True,True,300,False,DNE
Optimal_Ratio_7,NW,EM,4,0.9144476917135396,True,True,300,False,DNE
Optimal_Ratio_7,NW,NW,0,0.964125662359463,True,True,300,False,DNE
Optimal_Ratio_7,NW,NW,1,0.9536045783850552,True,True,300,False,DNE
Optimal_Ratio_7,NW,NW,2,0.9585459549888268,True,True,300,False,DNE
Optimal_Ratio_7,NW,NW,3,0.9622726402312094,True,True,300,False,DNE
Optimal_Ratio_7,NW,NW,4,0.9627776721763902,True,True,300,False,DNE
Optimal_Ratio_7,NW,SW,0,0.7840339456650155,True,True,300,False,DNE
Optimal_Ratio_7,NW,SW,1,0.8098619588897638,True,True,300,False,DNE
Optimal_Ratio_7,NW,SW,2,0.796411046325321,True,True,300,False,DNE
Optimal_Ratio_7,NW,SW,3,0.78601635938921,True,True,300,False,DNE
Optimal_Ratio_7,NW,SW,4,0.7703981024483944,True,True,300,False,DNE
Optimal_Ratio_7,SW,EM,0,0.84442649906334,True,True,300,False,DNE
Optimal_Ratio_7,SW,EM,1,0.7955551821557723,True,True,300,False,DNE
Optimal_Ratio_7,SW,EM,2,0.7765864778160516,True,True,300,False,DNE
Optimal_Ratio_7,SW,EM,3,0.801609254390091,True,True,300,False,DNE
Optimal_Ratio_7,SW,EM,4,0.771841559412516,True,True,300,False,DNE
Optimal_Ratio_7,SW,NW,0,0.8073436774668614,True,True,300,False,DNE
Optimal_Ratio_7,SW,NW,1,0.8288682475671605,True,True,300,False,DNE
Optimal_Ratio_7,SW,NW,2,0.854999255070735,True,True,300,False,DNE
Optimal_Ratio_7,SW,NW,3,0.8033967424307517,True,True,300,False,DNE
Optimal_Ratio_7,SW,NW,4,0.8123532773017094,True,True,300,False,DNE
Optimal_Ratio_7,SW,SW,0,0.818475269520464,True,True,300,False,DNE
Optimal_Ratio_7,SW,SW,1,0.831023120564006,True,True,300,False,DNE
Optimal_Ratio_7,SW,SW,2,0.4479643217067285,True,True,300,False,DNE
Optimal_Ratio_7,SW,SW,3,0.8403867188945312,True,True,300,False,DNE
Optimal_Ratio_7,SW,SW,4,0.8301721238745514,True,True,300,False,DNE
Optimal_Ratio_8,EM,EM,0,0.8820469816012444,True,True,300,False,DNE
Optimal_Ratio_8,EM,EM,1,0.9228789901233054,True,True,300,False,DNE
Optimal_Ratio_8,EM,EM,2,0.8926187119886553,True,True,300,False,DNE
Optimal_Ratio_8,EM,EM,3,0.9333095871703126,True,True,300,False,DNE
Optimal_Ratio_8,EM,EM,4,0.9022923617553504,True,True,300,False,DNE
Optimal_Ratio_8,EM,NW,0,0.8514181117940554,True,True,300,False,DNE
Optimal_Ratio_8,EM,NW,1,0.8863766235455514,True,True,300,False,DNE
Optimal_Ratio_8,EM,NW,2,0.8521101851083888,True,True,300,False,DNE
Optimal_Ratio_8,EM,NW,3,0.8350934595319223,True,True,300,False,DNE
Optimal_Ratio_8,EM,NW,4,0.8669132661904453,True,True,300,False,DNE
Optimal_Ratio_8,EM,SW,0,0.624484862456857,True,True,300,False,DNE
Optimal_Ratio_8,EM,SW,1,0.6599511132983248,True,True,300,False,DNE
Optimal_Ratio_8,EM,SW,2,0.6586580356181133,True,True,300,False,DNE
Optimal_Ratio_8,EM,SW,3,0.640370578989393,True,True,300,False,DNE
Optimal_Ratio_8,EM,SW,4,0.6546156623881146,True,True,300,False,DNE
Optimal_Ratio_8,NW,EM,0,0.7748179786144657,True,True,300,False,DNE
Optimal_Ratio_8,NW,EM,1,0.7561020233887787,True,True,300,False,DNE
Optimal_Ratio_8,NW,EM,2,0.775434143129304,True,True,300,False,DNE
Optimal_Ratio_8,NW,EM,3,0.8056769437048931,True,True,300,False,DNE
Optimal_Ratio_8,NW,EM,4,0.8187237106713781,True,True,300,False,DNE
Optimal_Ratio_8,NW,NW,0,0.9480367038050724,True,True,300,False,DNE
Optimal_Ratio_8,NW,NW,1,0.918744263836408,True,True,300,False,DNE
Optimal_Ratio_8,NW,NW,2,0.91499365540892,True,True,300,False,DNE
Optimal_Ratio_8,NW,NW,3,0.9183392786510536,True,True,300,False,DNE
Optimal_Ratio_8,NW,NW,4,0.8969104326181161,True,True,300,False,DNE
Optimal_Ratio_8,NW,SW,0,0.7365575999777563,True,True,300,False,DNE
Optimal_Ratio_8,NW,SW,1,0.7010085119630802,True,True,300,False,DNE
Optimal_Ratio_8,NW,SW,2,0.6521847017932575,True,True,300,False,DNE
Optimal_Ratio_8,NW,SW,3,0.7149024996610388,True,True,300,False,DNE
Optimal_Ratio_8,NW,SW,4,0.676307868407376,True,True,300,False,DNE
Optimal_Ratio_8,SW,EM,0,0.6752087344595799,True,True,300,False,DNE
Optimal_Ratio_8,SW,EM,1,0.6345138065316538,True,True,300,False,DNE
Optimal_Ratio_8,SW,EM,2,0.6595175343777938,True,True,300,False,DNE
Optimal_Ratio_8,SW,EM,3,0.65974747528145,True,True,300,False,DNE
Optimal_Ratio_8,SW,EM,4,0.6182953089800107,True,True,300,False,DNE
Optimal_Ratio_8,SW,NW,0,0.8186251277980954,True,True,300,False,DNE
Optimal_Ratio_8,SW,NW,1,0.7786861943045622,True,True,300,False,DNE
Optimal_Ratio_8,SW,NW,2,0.83989695906151,True,True,300,False,DNE
Optimal_Ratio_8,SW,NW,3,0.7702448446407473,True,True,300,False,DNE
Optimal_Ratio_8,SW,NW,4,0.7919368191505083,True,True,300,False,DNE
Optimal_Ratio_8,SW,SW,0,0.7733823828024766,True,True,300,False,DNE
